"x" "y" "res" "year"
748684.037884 4276715.16897 1 2020
748324.878934 4279587.84892 1 2020
748333.147544 4279584.96581 0 2020
748337.077957 4279586.97916 0 2020
755292.591361 4278795.00111 1 2020
745991.395121 4278555.18207 0 2020
745980.624306 4278539.11884 0 2020
745977.719038 4278509.78982 0 2020
755585.661549 4278775.40906 0 2020
755577.188584 4278750.19659 0 2020
755566.383094 4278744.03362 0 2020
752309.489648 4277908.67183 0 2020
752314.959614 4277910.37271 0 2020
752318.666821 4277912.01791 0 2020
757684.406844 4278957.93205 0 2020
757668.57404 4278955.83546 1 2020
757313.296709 4278656.85498 0 2020
757315.195031 4278655.01728 0 2020
758418.394702 4278705.96018 0 2020
758447.907471 4278738.67141 0 2020
758447.950825 4278722.03182 0 2020
749125.346339 4275947.42181 0 2020
749130.174531 4275950.59765 0 2020
749147.403327 4275944.64336 0 2020
749152.058814 4275934.77497 0 2020
749154.115402 4275938.14282 0 2020
749588.47415 4297994.05255 1 2020
749576.890192 4297998.30328 1 2020
749580.257713 4297989.55829 0 2020
749582.511677 4297986.57879 0 2020
749570.277059 4297994.51787 1 2020
749571.949373 4297991.05559 0 2020
749574.024266 4297986.42589 0 2020
749564.607019 4297997.83762 1 2020
749137.015818 4279801.74177 0 2020
749117.947277 4279803.15368 0 2020
749130.477995 4279807.16924 0 2020
749132.176502 4279815.86729 0 2020
749112.89999 4279814.41716 0 2020
749109.919662 4279812.11125 0 2020
749101.327107 4279818.98323 0 2020
748903.607983 4276326.33272 0 2020
748921.314603 4276325.6917 0 2020
748935.199708 4276330.21695 0 2020
748953.029815 4276330.62058 0 2020
748971.20903 4276331.66247 0 2020
742734.611189 4272224.34787 1 2020
757322.193542 4280269.46111 0 2020
757318.887345 4280265.65787 0 2020
757316.302986 4280275.88531 0 2020
757316.069755 4280271.23522 0 2020
757844.683586 4279153.41972 0 2020
749243.783592 4297775.36175 0 2020
749246.153539 4297779.63952 0 2020
749248.940458 4297787.76147 0 2020
749246.29154 4297795.20137 0 2020
748734.596239 4275517.37892 0 2020
748712.095232 4275535.08185 1 2020
748727.642628 4275543.39346 0 2020
756971.145167 4279154.53803 0 2020
756973.317491 4279171.93883 0 2020
756993.935681 4279160.85726 0 2020
737647.014843 4276843.68309 0 2020
737625.189186 4276811.20718 1 2020
757836.879694 4279135.41639 0 2020
757735.026719 4279084.83615 0 2020
756480.239133 4280269.95857 1 2020
756472.165729 4280272.56815 1 2020
749651.610245 4297452.51012 0 2020
749640.462188 4297430.62835 0 2020
749637.014667 4297432.09691 0 2020
749639.836602 4297434.55128 1 2020
749628.075898 4297440.49636 0 2020
744647.964674 4282007.43623 0 2020
744636.369017 4282008.53297 0 2020
744629.477942 4282010.5817 0 2020
744617.448263 4282023.37078 0 2020
744616.301027 4282034.13509 0 2020
757348.793523 4279475.93608 0 2020
757349.725374 4279481.48046 0 2020
738171.173345 4277036.75332 0 2020
757639.329333 4279701.33783 1 2020
757644.484719 4279714.46559 0 2020
756641.744755 4278885.3134 0 2020
738182.743533 4277072.7021 0 2020
738183.665341 4277073.25205 0 2020
756308.306782 4279920.11788 1 2020
756310.238832 4279916.88684 1 2020
756312.112404 4279919.74613 1 2020
756312.187426 4279921.52787 0 2020
745183.723415 4281764.51106 0 2020
745176.172073 4281770.22003 0 2020
745168.655794 4281758.87646 0 2020
745165.339041 4281748.85822 0 2020
758411.213356 4279074.26889 0 2020
758431.486753 4279076.75183 1 2020
758452.189766 4279066.73201 0 2020
749408.778269 4297380.3091 0 2020
749402.919492 4297355.83876 0 2020
749416.245913 4297357.59492 0 2020
749416.218603 4297364.2857 1 2020
757347.288348 4280061.13682 0 2020
757329.263452 4280080.30986 0 2020
757324.622397 4280084.40026 1 2020
757348.098902 4280040.55546 1 2020
756558.500432 4278725.69326 0 2020
756551.591273 4278733.15605 0 2020
756514.003481 4278701.30734 0 2020
756524.86494 4278708.6247 0 2020
756525.447804 4278717.96129 0 2020
735131.327571 4276773.99122 0 2020
735108.383881 4276733.01408 0 2020
735132.932732 4276786.66333 0 2020
735130.244724 4276784.38402 0 2020
735127.442941 4276782.42139 1 2020
735145.016604 4276792.7891 0 2020
735160.043986 4276798.63923 0 2020
738218.862448 4277451.76639 1 2020
738258.430574 4277453.47171 1 2020
738292.951864 4277452.40089 0 2020
738288.251639 4277436.80888 0 2020
756972.737858 4280133.3746 0 2020
756971.08052 4280151.03778 0 2020
756976.814549 4280147.49119 0 2020
756971.254959 4280156.88091 0 2020
756986.603011 4280150.33394 1 2020
757534.531043 4280003.02605 1 2020
757528.257588 4280022.85702 0 2020
755648.378561 4280137.74345 1 2020
756795.442001 4279231.08033 0 2020
756756.916539 4279227.67303 0 2020
738370.55029 4276892.05509 0 2020
738333.490027 4276871.65965 0 2020
738329.91044 4276870.66332 0 2020
757433.189082 4279468.49557 0 2020
757458.883275 4279472.94742 0 2020
757447.599445 4279478.76178 0 2020
757433.299931 4280235.76639 1 2020
757435.074033 4280235.45981 1 2020
745490.048616 4282158.50143 0 2020
745467.57247 4282164.32542 0 2020
740221.843397 4276420.64428 0 2020
740244.854912 4276420.59758 0 2020
740253.385728 4276425.54346 0 2020
757417.480581 4280184.90742 0 2020
755862.737916 4280251.49669 0 2020
755854.619243 4280263.55107 0 2020
755848.658896 4280268.99353 0 2020
755847.852754 4280269.08144 0 2020
746017.179765 4281621.66007 1 2020
746007.329762 4281628.58464 1 2020
746010.884392 4281632.38143 1 2020
746011.054748 4281641.11997 1 2020
746007.66051 4281641.35762 1 2020
746014.754026 4281649.92306 1 2020
762829.713493364 4292679.35518216 0 2020
756940.604256 4279330.04619 0 2020
756943.51342 4279335.42919 0 2020
756952.773474 4279338.84053 0 2020
740206.959507 4276439.15919 0 2020
740232.031999 4276428.40451 0 2020
740216.579984 4276451.7974 0 2020
740063.140939 4276652.66791 0 2020
740082.22768 4276657.78131 0 2020
740096.132835 4276663.35537 0 2020
740013.354529 4276635.30064 0 2020
740041.079436 4276609.52104 0 2020
758001.981505 4279538.78773 0 2020
755682.822988 4280672.36572 0 2020
746177.655907 4281677.93637 0 2020
746163.011428 4281682.09048 0 2020
735968.530277 4278597.46809 0 2020
735971.137058 4278590.36354 0 2020
735974.083237 4278575.58401 1 2020
735973.956864 4278570.13063 0 2020
735973.762648 4278564.91731 1 2020
735973.601473 4278561.0256 0 2020
757453.72249 4280066.93026 0 2020
757456.113171 4280072.40811 1 2020
734144.473261 4289257.29073 1 2020
734137.096234 4289257.82772 1 2020
734145.884112 4289270.53835 1 2020
734149.31048 4289277.75954 0 2020
734147.804698 4289240.14761 1 2020
734133.269921 4289224.66268 1 2020
734138.617172 4289222.36108 0 2020
746217.860524 4281293.45981 1 2020
759424.01785 4297493.91916 1 2020
757364.22561 4280172.71247 1 2020
732437.323624 4288262.18575 0 2020
732437.770738 4288255.93765 0 2020
742008.409306 4278042.15963 0 2020
742004.497736 4278031.98195 0 2020
742015.313916 4278039.54664 0 2020
742012.897317 4278036.15691 0 2020
742019.144085 4278035.72475 0 2020
742007.135576 4278022.84906 0 2020
745053.689306 4282394.64807 1 2020
732479.312391 4288222.39275 0 2020
732476.144214 4288236.46028 0 2020
732468.761665 4288228.50854 0 2020
744446.089447 4282195.51039 0 2020
744470.81522 4282171.05897 0 2020
744423.938064 4282180.0788 0 2020
746277.55728 4281664.40353 0 2020
746275.05757 4281659.4224 0 2020
733523.602214 4284597.24498 0 2020
733546.35734 4284584.17566 0 2020
733537.084381 4284533.10198 0 2020
733504.025081 4284556.37802 0 2020
733515.982779 4284523.23961 0 2020
733502.824139 4284521.26801 0 2020
746185.43106 4282350.93272 0 2020
746183.19687 4282340.89317 0 2020
746182.36998 4282333.78224 0 2020
745378.521551 4282104.34629 0 2020
743218.723047 4280200.93919 0 2020
743211.309679 4280204.29937 0 2020
743203.473319 4280206.93766 0 2020
743203.640233 4280208.58058 0 2020
756931.403166 4280882.90116 1 2020
756942.516565 4280873.78891 0 2020
756922.197714 4280881.99937 0 2020
756932.698463 4280871.21159 0 2020
756937.489826 4280866.44253 1 2020
756928.599258 4280865.22576 0 2020
756941.900892 4280861.19687 0 2020
756924.531837 4280855.44443 1 2020
746238.510004 4281886.61941 0 2020
746232.071797 4281875.26166 1 2020
746235.101949 4281868.49845 0 2020
732025.515061 4285992.42425 1 2020
732027.309314 4285998.5453 0 2020
732023.592327 4285963.58529 0 2020
732013.631583 4285969.46124 0 2020
732011.539834 4285979.26725 0 2020
746158.695973 4282839.21504 0 2020
746143.5901 4282877.68537 1 2020
746161.906805 4282842.66177 0 2020
746152.793712 4282858.27081 1 2020
746153.460084 4282881.17258 0 2020
746155.443381 4282891.21408 1 2020
727475.788876 4285823.53638 0 2020
727454.479662 4285811.8525 1 2020
744223.264625 4282523.76529 1 2020
744217.757624 4282582.69906 0 2020
744207.471417 4282579.74742 0 2020
743731.625355 4280224.87665 0 2020
743728.745849 4280230.30391 1 2020
743712.427722 4280230.21866 0 2020
743715.814365 4280233.98062 0 2020
743703.954716 4280280.80846 0 2020
743712.401884 4280282.57531 1 2020
743728.098411 4280286.74296 0 2020
743739.194873 4280289.60714 0 2020
745669.772737 4299975.03064 1 2020
745663.050998 4299982.50009 0 2020
745664.296747 4299991.13634 1 2020
745671.702068 4299995.32594 0 2020
732712.939451 4286121.33171 0 2020
732717.060002 4286130.84849 0 2020
732705.802368 4286154.06711 0 2020
732793.149023 4285609.73584 0 2020
732797.02543 4285620.53087 1 2020
732787.608881 4285610.24118 0 2020
732781.203463 4285601.53664 0 2020
732795.087965 4285677.74563 0 2020
742907.646059 4283470.17593 0 2020
742909.377628 4283475.984 0 2020
742914.118092 4283480.91516 1 2020
742917.546441 4283475.17354 0 2020
742916.822624 4283486.24616 0 2020
742921.038956 4283479.3205 0 2020
742962.999744 4283363.44899 0 2020
742969.097862 4283362.76428 1 2020
742974.488812 4283366.16204 0 2020
742961.783837 4283375.61542 0 2020
742965.830689 4283378.45893 0 2020
742968.03708 4283382.29455 0 2020
742945.482815 4283380.06528 0 2020
744898.818056 4282433.48328 0 2020
744897.977824 4282418.47318 0 2020
742230.575969 4303518.80567 0 2020
742260.952855 4303520.20734 0 2020
741746.822607 4282761.17733 0 2020
741746.053847 4282734.42283 0 2020
741776.651517 4282743.58567 0 2020
727209.148882 4293250.95554 0 2020
727232.984446 4293285.18741 0 2020
727213.898617 4293281.8279 1 2020
744795.13253 4282597.68286 0 2020
744783.165146 4282598.39848 1 2020
743975.773699 4280411.09907 0 2020
743978.546842 4280415.94466 0 2020
743981.113384 4280422.34793 0 2020
743986.427481 4280437.67946 0 2020
743992.666541 4280456.45876 0 2020
743975.07319 4280423.21276 0 2020
743994.553529 4280429.61296 0 2020
733339.367346 4285826.49451 0 2020
733338.847862 4285835.03893 0 2020
733333.836729 4285840.60442 0 2020
742443.495317 4284128.2644 1 2020
742444.795706 4284132.82677 1 2020
742439.204101 4284135.83725 1 2020
728450.69078 4286089.40185 1 2020
728435.492934 4286078.468 0 2020
728638.832989 4288214.14972 0 2020
728636.568949 4288202.62379 0 2020
728650.479335 4288228.5646 0 2020
726144.744795 4292564.53924 0 2020
726143.874194 4292559.15885 0 2020
745634.98684 4283810.70343 0 2020
745648.718425 4283810.04905 0 2020
745664.940716 4283806.59476 0 2020
745684.193711 4283803.68601 1 2020
745691.063207 4283807.45952 0 2020
725850.505424 4285959.74316 1 2020
725878.255777 4285946.9062 0 2020
725869.555885 4285932.92973 0 2020
725867.197642 4285926.41771 0 2020
745364.435548 4282593.21695 0 2020
745352.228999 4282588.09089 0 2020
745351.935322 4282580.38613 0 2020
743444.904842 4279996.48715 1 2020
743436.97573 4279994.53436 1 2020
743431.753582 4279938.45314 0 2020
743426.161328 4279938.57203 0 2020
743422.885579 4279936.15498 0 2020
743415.701063 4279938.26034 0 2020
743409.087046 4279949.5162 0 2020
743419.91264 4279953.13571 0 2020
747313.452414 4298857.2338 1 2020
747318.874112 4298858.75207 1 2020
747321.436852 4298855.4967 1 2020
747325.957714 4298855.45113 1 2020
747328.714547 4298862.20775 1 2020
747334.790793 4298868.94077 1 2020
747342.247243 4298874.24617 1 2020
747346.832229 4298870.39282 1 2020
733018.521751 4285925.07977 1 2020
733011.186176 4285921.40659 0 2020
733040.285744 4285972.98061 1 2020
733039.216806 4285987.25256 1 2020
733052.284221 4285995.99398 1 2020
732991.284096 4285955.20441 1 2020
732978.818866 4285950.13087 1 2020
732967.177903 4285948.38809 1 2020
732953.889669 4285961.86031 1 2020
732926.834252 4285937.52416 1 2020
732976.764502 4285916.88337 1 2020
732996.178391 4285915.6486 1 2020
732981.165109 4285911.52187 1 2020
742429.059179 4283083.85147 0 2020
742442.904378 4283085.01851 0 2020
742460.635114 4283076.36793 0 2020
742491.85587 4283080.38777 0 2020
742443.813717 4283073.2419 0 2020
755284.155568 4279704.06842 0 2020
755294.580135 4279714.29739 0 2020
729159.933886 4288388.0763 0 2020
729111.811703 4288359.33985 1 2020
728487.600164 4293909.98431 0 2020
728480.433217 4293959.80414 0 2020
746406.985831 4282915.38433 1 2020
746422.041328 4282911.14643 1 2020
746424.519795 4282918.48821 0 2020
746434.217917 4282923.17179 1 2020
746457.033991 4282929.64568 0 2020
734580.871089 4286171.43117 0 2020
734554.579148 4286195.44166 0 2020
734597.110393 4286142.78439 1 2020
734566.137138 4286163.16461 0 2020
745063.850616 4282676.24019 1 2020
745050.354398 4282674.15339 0 2020
745092.177755 4282691.46056 0 2020
744948.771041 4282938.87458 1 2020
744928.10124 4282961.8262 1 2020
744912.596407 4282963.0617 1 2020
744742.400441 4299439.61841 1 2020
744789.60177 4299467.68032 1 2020
744787.786212 4299474.37735 1 2020
744840.191577 4299515.76515 1 2020
744848.549263 4299517.95015 1 2020
744853.59623 4299518.13162 1 2020
744857.318483 4299521.71571 1 2020
744856.389742 4299524.26902 1 2020
734222.183575 4286048.00564 0 2020
734261.96693 4286033.52637 0 2020
734228.214426 4286036.3172 0 2020
734281.427406 4286017.38847 0 2020
734243.23824 4286021.89943 0 2020
742255.677096 4284135.40051 0 2020
742249.290629 4284130.04203 1 2020
742234.940581 4284119.40469 1 2020
742230.792834 4284115.45419 1 2020
734520.49236 4292274.08479 0 2020
734504.75472 4292270.67981 0 2020
735486.489953 4285139.63989 0 2020
735476.17852 4285131.19386 0 2020
735452.679413 4284695.13338 0 2020
735470.792204 4284697.84738 0 2020
735467.560342 4284698.23014 0 2020
735474.922736 4284684.93136 0 2020
742606.89243 4283284.53492 1 2020
742608.529849 4283295.9677 1 2020
742652.135875 4283318.40636 1 2020
742635.776451 4283365.61502 0 2020
742615.115948 4283367.46652 1 2020
729929.635592 4293752.54825 0 2020
729966.421709 4293726.4178 0 2020
729934.532154 4293766.94283 0 2020
745757.472959 4283321.02964 0 2020
735682.372392 4286193.29211 0 2020
735682.822219 4286189.7831 0 2020
744780.533837 4282855.50571 0 2020
744772.033683 4282837.26327 0 2020
743140.461692 4280259.04274 0 2020
743115.043999 4280251.59913 0 2020
743153.47073 4280256.22166 0 2020
743122.474658 4280240.21444 0 2020
743122.659965 4280226.14579 0 2020
743129.673876 4280213.54452 0 2020
743127.736852 4280204.89118 0 2020
743119.477848 4280202.66513 0 2020
743292.714577 4279989.40167 0 2020
743280.159634 4279990.72709 1 2020
743268.951375 4279990.70991 1 2020
743294.596406 4279976.98754 0 2020
743265.398207 4279974.43931 0 2020
743276.801208 4279949.36963 0 2020
743275.229119 4279943.14519 0 2020
743297.702725 4279928.92863 0 2020
746280.397476 4298517.62899 1 2020
746271.02693 4298538.77524 1 2020
746265.494338 4298539.71392 0 2020
746259.113444 4298542.35807 0 2020
746253.790508 4298545.27603 1 2020
733910.196238 4296181.57185 0 2020
733901.734236 4296185.68859 0 2020
733920.933892 4296182.68347 0 2020
733932.275676 4296183.44946 1 2020
733922.146068 4296189.88157 1 2020
733908.087846 4296197.9929 0 2020
733938.653173 4296188.82332 1 2020
733950.788969 4296191.25016 0 2020
741812.025896 4283541.76523 0 2020
741809.919428 4283543.02546 0 2020
741807.512184 4283543.24667 0 2020
741813.399258 4283550.36571 0 2020
741807.627015 4283551.63623 0 2020
741813.904466 4283555.32079 0 2020
741809.679242 4283557.03166 0 2020
741805.727975 4283558.23593 0 2020
730446.239783 4287744.99084 0 2020
730440.482252 4287753.32719 0 2020
730223.695369 4288807.84779 0 2020
726476.609337 4288248.26796 0 2020
726487.995356 4288244.71114 0 2020
726460.556304 4288230.62217 0 2020
746069.554901 4283189.72346 0 2020
746066.590627 4283185.36806 0 2020
746082.120606 4283185.09245 0 2020
746076.72249 4283183.12926 0 2020
746069.468776 4283181.90322 0 2020
735740.223174 4287266.17741 0 2020
735790.056233 4287266.80454 0 2020
735726.230429 4287284.41288 0 2020
735717.580043 4287279.89718 0 2020
743738.314793 4280397.66815 0 2020
743706.457884 4280375.84718 0 2020
743704.275217 4280361.30038 0 2020
743727.078717 4280371.23943 0 2020
743747.425377 4280355.23539 1 2020
743741.502839 4280334.16971 1 2020
743744.34734 4280308.07058 1 2020
743727.170713 4298954.32714 0 2020
743715.698482 4298948.05594 0 2020
743775.324951 4298974.44087 0 2020
743004.608251 4284231.00838 0 2020
743020.026964 4284237.21078 0 2020
730209.572874 4288801.55025 0 2020
730201.239524 4288811.97227 0 2020
731152.360282 4286483.70979 0 2020
731158.174627 4286482.04902 0 2020
731166.90216 4286475.06419 0 2020
731180.095493 4286474.24978 0 2020
731500.566126 4288321.55644 0 2020
731540.405496 4288339.10174 0 2020
731514.622821 4288319.40011 0 2020
731541.461501 4288382.32006 0 2020
727828.661796 4288164.4329 0 2020
727839.147238 4288159.39195 0 2020
727878.877741 4288136.21933 0 2020
727895.519423 4288136.05294 0 2020
733336.601266 4296794.10204 0 2020
733331.697105 4296792.02625 0 2020
733317.935447 4296790.3159 1 2020
733305.231756 4296789.47238 0 2020
742809.305491 4284633.77873 1 2020
742817.740165 4284633.49127 1 2020
742828.29745 4284617.17698 0 2020
742815.387405 4284611.06057 1 2020
742482.609374 4283429.46115 0 2020
742435.435183 4283473.6751 0 2020
743781.957425 4299005.82218 1 2020
743768.148756 4299020.8195 1 2020
743743.248166 4299037.3466 1 2020
743757.603431 4299065.01987 0 2020
743755.34929 4299073.78801 1 2020
743501.888303 4298795.39493 0 2020
743503.017564 4298784.89927 0 2020
743505.351377 4298774.25024 1 2020
743510.233695 4298749.36245 1 2020
743509.250935 4298731.91704 1 2020
745924.830819 4303371.5835 0 2020
734792.41541 4293429.4067 0 2020
734786.011616 4293447.81942 0 2020
734769.471494 4293457.52785 0 2020
743060.026591 4283410.18954 0 2020
743056.648093 4283402.87964 0 2020
743061.229847 4283404.64809 0 2020
743023.187962 4283403.36231 0 2020
743019.765731 4283412.31231 0 2020
743011.772617 4283417.61016 0 2020
731681.965172 4289774.6407 0 2020
731658.290153 4289781.35966 0 2020
732718.313321 4289484.71398 0 2020
732745.148125 4289490.24485 0 2020
732746.758482 4289476.00178 0 2020
732742.288678 4289473.24491 0 2020
733195.60478 4297148.3216 0 2020
733161.333764 4297158.31993 0 2020
733169.656341 4297144.42452 0 2020
733160.363083 4297143.24513 0 2020
733243.726782 4297113.81236 1 2020
733233.900829 4297106.53129 0 2020
743497.76993 4299268.76688 0 2020
743498.587705 4299258.72595 0 2020
743493.839874 4299265.78938 0 2020
743486.350552 4299248.94042 0 2020
743485.746889 4299243.73904 0 2020
732548.385312 4296977.23633 0 2020
732449.098949 4296463.40159 0 2020
732453.76012 4296472.46335 1 2020
732420.404944 4296419.2799 0 2020
732411.740033 4296408.91985 0 2020
741935.89142 4283447.05243 0 2020
741941.186762 4283440.35079 0 2020
741937.00818 4283453.50325 0 2020
741940.798389 4283449.05668 0 2020
734762.443461 4295261.90838 0 2020
734734.046984 4295220.10959 0 2020
734720.583975 4295219.47361 0 2020
733642.767121 4289838.09933 0 2020
733650.746726 4289857.46065 0 2020
733650.727071 4289853.24835 0 2020
733640.586808 4289845.40169 0 2020
738279.743772 4285848.19527 0 2020
738246.485858 4285805.63159 0 2020
738261.034598 4285840.00064 0 2020
738290.357495 4285844.43397 1 2020
738283.849633 4285839.17873 0 2020
738284.777264 4285828.3718 0 2020
733343.212641 4297589.97414 0 2020
733354.232124 4297586.41047 0 2020
733347.376736 4297593.07466 0 2020
734314.732367 4297513.52076 0 2020
734325.548112 4297514.90443 0 2020
734353.236917 4297514.73797 0 2020
734334.102804 4297525.88052 0 2020
734357.655113 4297527.33154 0 2020
742791.061727 4284843.14945 0 2020
742776.277686 4284850.85643 0 2020
742782.770922 4284849.39969 0 2020
742789.387005 4284847.10379 0 2020
741677.852666 4283691.76112 0 2020
744252.997447 4299175.55316 0 2020
744253.097967 4299171.6522 0 2020
744256.952829 4299163.45206 0 2020
744246.260598 4299170.16603 0 2020
744136.832432 4299006.23192 0 2020
744118.06997 4299015.79707 0 2020
744118.26584 4299011.39897 0 2020
744111.198941 4299012.81398 0 2020
748636.373429 4302556.0539 0 2020
748602.672421 4302535.41466 0 2020
735023.046717 4297066.9566 0 2020
735029.334478 4297092.38919 0 2020
735016.534381 4297028.78279 0 2020
735012.043053 4297030.72019 0 2020
744189.517166 4300186.89324 1 2020
744192.978392 4300190.72072 0 2020
744180.708583 4300181.93831 0 2020
744184.165642 4300185.02652 1 2020
744172.787283 4300182.20522 1 2020
744178.415266 4300190.22195 1 2020
743124.040532 4284146.12206 1 2020
743123.784295 4284152.26027 1 2020
743127.183345 4284167.86134 0 2020
748418.086805 4303615.3694 0 2020
748463.742198 4303641.22033 0 2020
733541.435118 4297059.15464 0 2020
733450.202047 4297006.06023 0 2020
733466.043606 4297043.6308 0 2020
733468.684594 4297069.94368 0 2020
738361.301107 4284221.31744 0 2020
738342.343111 4284218.33797 0 2020
738328.628892 4284210.27751 0 2020
738344.263255 4284203.80723 0 2020
735063.497187 4297315.75033 0 2020
735082.844436 4297309.10991 0 2020
735952.848821 4294129.62792 0 2020
735958.104084 4294165.70218 0 2020
735946.553615 4294144.838 0 2020
735940.373742 4294162.64778 0 2020
737316.68913 4284693.26816 0 2020
737313.721911 4284682.31286 0 2020
737312.422443 4284669.17786 0 2020
737312.957708 4284653.55439 0 2020
737314.445605 4284647.76095 0 2020
737308.222897 4284683.69624 0 2020
737307.940538 4284669.1209 0 2020
737309.720019 4284650.98219 1 2020
742075.316087 4283424.30177 0 2020
742038.859511 4283429.97543 1 2020
733752.06597 4296983.98869 0 2020
733754.224422 4296961.37871 0 2020
733732.594606 4296996.04496 0 2020
733405.651685 4287945.37347 0 2020
733421.654495 4287925.83847 0 2020
733427.259306 4287929.89744 0 2020
733434.393313 4287921.29479 0 2020
733440.101933 4287932.32187 0 2020
733443.333712 4287913.20588 0 2020
733453.25914 4287909.52538 0 2020
735075.685636 4295301.7769 0 2020
735073.296429 4295301.99583 0 2020
735067.829493 4295305.69504 0 2020
735067.460238 4295312.13435 0 2020
737943.102113 4286717.92456 0 2020
743325.937583 4284598.52103 1 2020
743329.059005 4284596.73247 0 2020
743338.046024 4284591.93365 0 2020
743341.9917 4284588.74414 1 2020
737007.36173 4285492.06378 0 2020
737012.957657 4285492.13733 0 2020
737020.24114 4285491.42967 0 2020
737033.665217 4285480.64659 0 2020
737040.155666 4285471.89436 0 2020
737043.790268 4285467.26576 0 2020
733746.86472 4296915.55114 0 2020
738369.762644 4284320.05292 0 2020
738376.570335 4284326.0272 0 2020
738395.600055 4284345.54574 0 2020
735439.676597 4296128.57779 0 2020
735447.203688 4296131.50183 0 2020
737381.829426 4286244.59614 0 2020
737373.625785 4286235.92417 0 2020
737365.229489 4286225.25774 1 2020
737357.82455 4286227.36313 0 2020
737371.914015 4286249.66443 0 2020
737377.16485 4286253.74755 0 2020
737385.197577 4286259.35183 0 2020
742968.501398 4284915.45615 0 2020
742951.491475 4284918.84578 0 2020
743314.69209 4301412.05557 0 2020
743318.360144 4301416.65335 0 2020
743324.150484 4301425.65319 0 2020
742379.919071 4283456.41448 1 2020
742368.761695 4283458.10719 0 2020
743930.595421 4284505.88621 0 2020
743930.880221 4284500.96489 0 2020
743927.810484 4284515.47227 0 2020
743930.979577 4284514.17475 0 2020
743926.472394 4284523.72234 0 2020
743930.317815 4284523.3145 0 2020
743925.130305 4284503.81191 0 2020
743922.537662 4284500.54086 0 2020
729858.037853 4292995.39041 0 2020
729819.703964 4292948.53073 1 2020
733751.339959 4296744.57576 0 2020
734089.269217 4297190.16853 0 2020
739287.340049 4285392.10546 0 2020
739285.079774 4285380.79169 0 2020
739277.346504 4285384.37878 0 2020
737353.502246 4296604.52272 0 2020
737336.116647 4296614.01606 0 2020
737323.433881 4296617.8736 0 2020
737309.305042 4296621.3672 0 2020
737491.590586 4286476.28674 0 2020
737479.010382 4286467.21315 0 2020
737475.604915 4286464.19249 0 2020
737470.735282 4286462.08793 0 2020
737465.905341 4286457.59756 0 2020
737462.560774 4286453.87967 0 2020
737443.847763 4286441.73149 0 2020
737440.527266 4286439.96022 0 2020
746802.242012 4302534.18623 0 2020
746857.54481 4302537.41997 1 2020
742139.978151 4284265.4653 0 2020
741489.73743 4285713.46107 0 2020
741486.237471 4285715.56922 0 2020
746424.014982 4301577.7632 0 2020
731188.601899 4296539.87444 0 2020
731191.715406 4296534.62641 0 2020
735204.972622 4289010.90008 0 2020
735211.325398 4289008.51444 0 2020
735227.704354 4289008.8757 0 2020
735251.730868 4289016.18691 0 2020
735263.753666 4289016.04177 0 2020
732827.934266 4293239.12131 1 2020
732820.378052 4293225.57777 1 2020
732811.152418 4293257.83519 0 2020
732806.873401 4293247.78704 1 2020
734061.753401 4297152.37568 0 2020
734079.89594 4297145.51031 0 2020
733912.338931 4297197.56524 0 2020
733910.760308 4297188.13073 0 2020
739506.792824 4285439.61895 1 2020
739507.205789 4285443.61435 1 2020
756410.56328 4303943.17544 0 2020
737007.314248 4288120.04495 0 2020
734481.364164 4298798.301 0 2020
746483.949749 4280335.80668 0 2020
746488.417828 4280333.98553 0 2020
746498.414213 4280327.26844 0 2020
747018.641644 4301153.14158 0 2020
737364.440494 4298075.81564 0 2020
739095.857879 4285738.54177 1 2020
739078.862228 4285738.00053 0 2020
738314.292312 4296736.74305 0 2020
738310.624232 4296724.1737 1 2020
744364.191858 4283777.11911 0 2020
744383.965608 4283755.68586 0 2020
744390.395116 4283753.4726 0 2020
744376.038236 4283773.8712 0 2020
744326.399982 4283737.67232 1 2020
744316.843494 4283772.112 1 2020
744951.9101 4297898.16721 0 2020
744943.130931 4297889.82886 0 2020
744940.363464 4297892.49792 0 2020
744929.429295 4297886.08261 0 2020
744928.045813 4297891.89822 0 2020
744926.243713 4297895.51411 0 2020
737794.312225 4287105.93877 0 2020
737790.120657 4287113.06645 0 2020
737788.171756 4287118.94869 0 2020
737793.743418 4287122.99053 0 2020
737792.655402 4287129.88244 0 2020
737794.171935 4287137.33944 0 2020
737796.610705 4287140.99409 0 2020
737792.124645 4287144.0417 0 2020
734236.481873 4298480.75399 0 2020
744338.111179 4283790.4512 0 2020
744340.090283 4283764.55293 0 2020
746263.98015 4279974.70837 0 2020
746254.661102 4279976.04437 0 2020
746246.016887 4279967.70679 0 2020
746233.188691 4279969.72874 0 2020
746210.642425 4279973.28845 0 2020
744184.241482 4301361.15943 0 2020
744186.000702 4301378.51416 1 2020
747086.120147 4301108.69157 0 2020
736844.216312 4297766.40325 0 2020
736842.19539 4297748.88949 0 2020
736830.97606 4297717.28305 0 2020
736811.943907 4297730.92201 0 2020
739115.5363 4285844.36969 0 2020
739112.604978 4285849.31833 0 2020
739107.102366 4285852.48752 0 2020
745030.251562 4298095.12171 1 2020
745037.040817 4298071.95122 0 2020
745035.367562 4298075.62543 0 2020
745031.317441 4298085.81373 1 2020
745032.754925 4298086.53958 0 2020
741887.324862 4284318.99013 0 2020
