"x","y","R_t0","f1_t0"
755878.00234,4292887.64118111,0,0
753078.00234,4292880.64118111,0,0
753085.00234,4292880.64118111,0,0
753092.00234,4292880.64118111,0,0
753099.00234,4292880.64118111,0,0
753106.00234,4292880.64118111,0,0
753113.00234,4292880.64118111,0,0
753120.00234,4292880.64118111,0,0
754821.00234,4292880.64118111,0,0
754828.00234,4292880.64118111,0,0
754835.00234,4292880.64118111,0,0
754856.00234,4292880.64118111,0,0
754863.00234,4292880.64118111,0,0
755367.00234,4292880.64118111,0,0
755374.00234,4292880.64118111,0,0
755381.00234,4292880.64118111,0,0
755388.00234,4292880.64118111,0,0
755395.00234,4292880.64118111,0,0
755402.00234,4292880.64118111,0,0
755409.00234,4292880.64118111,0,0
755416.00234,4292880.64118111,0,0
755430.00234,4292880.64118111,0,0
755437.00234,4292880.64118111,0,0
755444.00234,4292880.64118111,0,0
755451.00234,4292880.64118111,0,0
755458.00234,4292880.64118111,0,0
755465.00234,4292880.64118111,0,0
755472.00234,4292880.64118111,0,0
755479.00234,4292880.64118111,0,0
755493.00234,4292880.64118111,0,0
755500.00234,4292880.64118111,0,0
755507.00234,4292880.64118111,0,0
755514.00234,4292880.64118111,0,0
755521.00234,4292880.64118111,0,0
755528.00234,4292880.64118111,0,0
755535.00234,4292880.64118111,0,0
755542.00234,4292880.64118111,0,0
755549.00234,4292880.64118111,0,0
755556.00234,4292880.64118111,0,0
755563.00234,4292880.64118111,0,0
755570.00234,4292880.64118111,0,0
755577.00234,4292880.64118111,0,0
755584.00234,4292880.64118111,0,0
755864.00234,4292880.64118111,0,0
755871.00234,4292880.64118111,0,0
755878.00234,4292880.64118111,0,0
753078.00234,4292873.64118111,0,0
753085.00234,4292873.64118111,0,0
753092.00234,4292873.64118111,0,0
753099.00234,4292873.64118111,0,0
753106.00234,4292873.64118111,0,0
753113.00234,4292873.64118111,0,0
754835.00234,4292873.64118111,0,0
754863.00234,4292873.64118111,0,0
755374.00234,4292873.64118111,0,0
755381.00234,4292873.64118111,0,0
755388.00234,4292873.64118111,0,0
755395.00234,4292873.64118111,0,0
755402.00234,4292873.64118111,0,0
755444.00234,4292873.64118111,0,0
755451.00234,4292873.64118111,0,0
755458.00234,4292873.64118111,0,0
755465.00234,4292873.64118111,0,0
755472.00234,4292873.64118111,0,0
755479.00234,4292873.64118111,0,0
755486.00234,4292873.64118111,0,0
755493.00234,4292873.64118111,0,0
755500.00234,4292873.64118111,0,0
755507.00234,4292873.64118111,0,0
755514.00234,4292873.64118111,0,0
755521.00234,4292873.64118111,0,0
755528.00234,4292873.64118111,0,0
755535.00234,4292873.64118111,0,0
755542.00234,4292873.64118111,0,0
755549.00234,4292873.64118111,0,0
755556.00234,4292873.64118111,0,0
755563.00234,4292873.64118111,0,0
755570.00234,4292873.64118111,0,0
755864.00234,4292873.64118111,0,0
755871.00234,4292873.64118111,0,0
752511.00234,4292866.64118111,0,0
752518.00234,4292866.64118111,0,0
752525.00234,4292866.64118111,0,0
752532.00234,4292866.64118111,0,0
753022.00234,4292866.64118111,0,0
753071.00234,4292866.64118111,0,0
753078.00234,4292866.64118111,0,0
753085.00234,4292866.64118111,0,0
753092.00234,4292866.64118111,0,0
753099.00234,4292866.64118111,0,0
753106.00234,4292866.64118111,0,0
754814.00234,4292866.64118111,0,0
754821.00234,4292866.64118111,0,0
754863.00234,4292866.64118111,0,0
754870.00234,4292866.64118111,0,0
755437.00234,4292866.64118111,0,0
755444.00234,4292866.64118111,0,0
755451.00234,4292866.64118111,0,0
755458.00234,4292866.64118111,0,0
755465.00234,4292866.64118111,0,0
755472.00234,4292866.64118111,0,0
755479.00234,4292866.64118111,0,0
755486.00234,4292866.64118111,0,0
755493.00234,4292866.64118111,0,0
755500.00234,4292866.64118111,0,0
755507.00234,4292866.64118111,0,0
755514.00234,4292866.64118111,0,0
755521.00234,4292866.64118111,0,0
755528.00234,4292866.64118111,0,0
755535.00234,4292866.64118111,0,0
755542.00234,4292866.64118111,0,0
755549.00234,4292866.64118111,0,0
755556.00234,4292866.64118111,0,0
755857.00234,4292866.64118111,0,0
755864.00234,4292866.64118111,0,0
752518.00234,4292859.64118111,0,0
752525.00234,4292859.64118111,0,0
752532.00234,4292859.64118111,0,0
752539.00234,4292859.64118111,0,0
752546.00234,4292859.64118111,0,0
752553.00234,4292859.64118111,0,0
752560.00234,4292859.64118111,0,0
752567.00234,4292859.64118111,0,0
752574.00234,4292859.64118111,0,0
753022.00234,4292859.64118111,0,0
753029.00234,4292859.64118111,0,0
753036.00234,4292859.64118111,0,0
753043.00234,4292859.64118111,0,0
753071.00234,4292859.64118111,0,0
753078.00234,4292859.64118111,0,0
753085.00234,4292859.64118111,0,0
753092.00234,4292859.64118111,0,0
753099.00234,4292859.64118111,0,0
753106.00234,4292859.64118111,0,0
753134.00234,4292859.64118111,0,0
753141.00234,4292859.64118111,0,0
753148.00234,4292859.64118111,0,0
754807.00234,4292859.64118111,0,0
754814.00234,4292859.64118111,0,0
754821.00234,4292859.64118111,0,0
754863.00234,4292859.64118111,0,0
754870.00234,4292859.64118111,0,0
755437.00234,4292859.64118111,0,0
755444.00234,4292859.64118111,0,0
755451.00234,4292859.64118111,0,0
755458.00234,4292859.64118111,0,0
755465.00234,4292859.64118111,0,0
755500.00234,4292859.64118111,0,0
755507.00234,4292859.64118111,0,0
755514.00234,4292859.64118111,0,0
755521.00234,4292859.64118111,0,0
755528.00234,4292859.64118111,0,0
755535.00234,4292859.64118111,0,0
755542.00234,4292859.64118111,0,0
752546.00234,4292852.64118111,0,0
752553.00234,4292852.64118111,0,0
752560.00234,4292852.64118111,0,0
752567.00234,4292852.64118111,0,0
752574.00234,4292852.64118111,0,0
752581.00234,4292852.64118111,0,0
753022.00234,4292852.64118111,0,0
753029.00234,4292852.64118111,0,0
753036.00234,4292852.64118111,0,0
753043.00234,4292852.64118111,0,0
753050.00234,4292852.64118111,0,0
753057.00234,4292852.64118111,0,0
753064.00234,4292852.64118111,0,0
753071.00234,4292852.64118111,0,0
753078.00234,4292852.64118111,0,0
753085.00234,4292852.64118111,0,0
753092.00234,4292852.64118111,0,0
753099.00234,4292852.64118111,0,0
753134.00234,4292852.64118111,0,0
753141.00234,4292852.64118111,0,0
753148.00234,4292852.64118111,0,0
754807.00234,4292852.64118111,0,0
754842.00234,4292852.64118111,0,0
754856.00234,4292852.64118111,0,0
754863.00234,4292852.64118111,0,0
754870.00234,4292852.64118111,0,0
755332.00234,4292852.64118111,0,0
755500.00234,4292852.64118111,0,0
755507.00234,4292852.64118111,0,0
755514.00234,4292852.64118111,0,0
755521.00234,4292852.64118111,0,0
755528.00234,4292852.64118111,0,0
752560.00234,4292845.64118111,0,0
752567.00234,4292845.64118111,0,0
752574.00234,4292845.64118111,0,0
753015.00234,4292845.64118111,0,0
753022.00234,4292845.64118111,0,0
753029.00234,4292845.64118111,0,0
753036.00234,4292845.64118111,0,0
753043.00234,4292845.64118111,0,0
753050.00234,4292845.64118111,0,0
753057.00234,4292845.64118111,0,0
753064.00234,4292845.64118111,0,0
753071.00234,4292845.64118111,0,0
753078.00234,4292845.64118111,0,0
753085.00234,4292845.64118111,0,0
753092.00234,4292845.64118111,0,0
753099.00234,4292845.64118111,0,0
753127.00234,4292845.64118111,0,0
753134.00234,4292845.64118111,0,0
753141.00234,4292845.64118111,0,0
753148.00234,4292845.64118111,0,0
753365.00234,4292845.64118111,0,0
753372.00234,4292845.64118111,0,0
753379.00234,4292845.64118111,0,0
754835.00234,4292845.64118111,0,0
754842.00234,4292845.64118111,0,0
754849.00234,4292845.64118111,0,0
754856.00234,4292845.64118111,0,0
754863.00234,4292845.64118111,0,0
755325.00234,4292845.64118111,0,0
755332.00234,4292845.64118111,0,0
755339.00234,4292845.64118111,0,0
755500.00234,4292845.64118111,0,0
755507.00234,4292845.64118111,0,0
755514.00234,4292845.64118111,0,0
755521.00234,4292845.64118111,0,0
753015.00234,4292838.64118111,0,0
753022.00234,4292838.64118111,0,0
753029.00234,4292838.64118111,0,0
753036.00234,4292838.64118111,0,0
753043.00234,4292838.64118111,0,0
753050.00234,4292838.64118111,0,0
753057.00234,4292838.64118111,0,0
753064.00234,4292838.64118111,0,0
753071.00234,4292838.64118111,0,0
753078.00234,4292838.64118111,0,0
753085.00234,4292838.64118111,0,0
753092.00234,4292838.64118111,0,0
753127.00234,4292838.64118111,0,0
753134.00234,4292838.64118111,0,0
753155.00234,4292838.64118111,0,0
753162.00234,4292838.64118111,0,0
753365.00234,4292838.64118111,0,0
753372.00234,4292838.64118111,0,0
753379.00234,4292838.64118111,0,0
754835.00234,4292838.64118111,0,0
755318.00234,4292838.64118111,0,0
755325.00234,4292838.64118111,0,0
755332.00234,4292838.64118111,0,0
755339.00234,4292838.64118111,0,0
755346.00234,4292838.64118111,0,0
755353.00234,4292838.64118111,0,0
755500.00234,4292838.64118111,0,0
755507.00234,4292838.64118111,0,0
753015.00234,4292831.64118111,0,0
753022.00234,4292831.64118111,0,0
753029.00234,4292831.64118111,0,0
753036.00234,4292831.64118111,0,0
753043.00234,4292831.64118111,0,0
753050.00234,4292831.64118111,0,0
753057.00234,4292831.64118111,0,0
753064.00234,4292831.64118111,0,0
753071.00234,4292831.64118111,0,0
753078.00234,4292831.64118111,0,0
753085.00234,4292831.64118111,0,0
753092.00234,4292831.64118111,0,0
753099.00234,4292831.64118111,0,0
753106.00234,4292831.64118111,0,0
753120.00234,4292831.64118111,0,0
753127.00234,4292831.64118111,0,0
753134.00234,4292831.64118111,0,0
753148.00234,4292831.64118111,0,0
753155.00234,4292831.64118111,0,0
753162.00234,4292831.64118111,0,0
753169.00234,4292831.64118111,0,0
753358.00234,4292831.64118111,0,0
753365.00234,4292831.64118111,0,0
753372.00234,4292831.64118111,0,0
754898.00234,4292831.64118111,0,0
754905.00234,4292831.64118111,0,0
754912.00234,4292831.64118111,0,0
754919.00234,4292831.64118111,0,0
754926.00234,4292831.64118111,0,0
755311.00234,4292831.64118111,0,0
755318.00234,4292831.64118111,0,0
755325.00234,4292831.64118111,0,0
755332.00234,4292831.64118111,0,0
755339.00234,4292831.64118111,0,0
755346.00234,4292831.64118111,0,0
755353.00234,4292831.64118111,0,0
755360.00234,4292831.64118111,0,0
753008.00234,4292824.64118111,0,0
753015.00234,4292824.64118111,0,0
753022.00234,4292824.64118111,0,0
753029.00234,4292824.64118111,0,0
753036.00234,4292824.64118111,0,0
753043.00234,4292824.64118111,0,0
753050.00234,4292824.64118111,0,0
753057.00234,4292824.64118111,0,0
753071.00234,4292824.64118111,0,0
753078.00234,4292824.64118111,0,0
753085.00234,4292824.64118111,0,0
753092.00234,4292824.64118111,0,0
753099.00234,4292824.64118111,0,0
753106.00234,4292824.64118111,0,0
753113.00234,4292824.64118111,0,0
753120.00234,4292824.64118111,0,0
753127.00234,4292824.64118111,0,0
753141.00234,4292824.64118111,0,0
753148.00234,4292824.64118111,0,0
753155.00234,4292824.64118111,0,0
753162.00234,4292824.64118111,0,0
753169.00234,4292824.64118111,0,0
753176.00234,4292824.64118111,0,0
753183.00234,4292824.64118111,0,0
753358.00234,4292824.64118111,0,0
753365.00234,4292824.64118111,0,0
753372.00234,4292824.64118111,0,0
754898.00234,4292824.64118111,0,0
754905.00234,4292824.64118111,0,0
754912.00234,4292824.64118111,0,0
754919.00234,4292824.64118111,0,0
754926.00234,4292824.64118111,0,0
754933.00234,4292824.64118111,0,0
755304.00234,4292824.64118111,0,0
755318.00234,4292824.64118111,0,0
755325.00234,4292824.64118111,0,0
755332.00234,4292824.64118111,0,0
755339.00234,4292824.64118111,0,0
755346.00234,4292824.64118111,0,0
755353.00234,4292824.64118111,0,0
755360.00234,4292824.64118111,0,0
755367.00234,4292824.64118111,0,0
753015.00234,4292817.64118111,0,0
753022.00234,4292817.64118111,0,0
753029.00234,4292817.64118111,0,0
753036.00234,4292817.64118111,0,0
753043.00234,4292817.64118111,0,0
753050.00234,4292817.64118111,0,0
753071.00234,4292817.64118111,0,0
753078.00234,4292817.64118111,0,0
753085.00234,4292817.64118111,0,0
753092.00234,4292817.64118111,0,0
753099.00234,4292817.64118111,0,0
753106.00234,4292817.64118111,0,0
753113.00234,4292817.64118111,0,0
753120.00234,4292817.64118111,0,0
753134.00234,4292817.64118111,0,0
753141.00234,4292817.64118111,0,0
753148.00234,4292817.64118111,0,0
753155.00234,4292817.64118111,0,0
753162.00234,4292817.64118111,0,0
753169.00234,4292817.64118111,0,0
753176.00234,4292817.64118111,0,0
753183.00234,4292817.64118111,0,0
753190.00234,4292817.64118111,0,0
753358.00234,4292817.64118111,0,0
753365.00234,4292817.64118111,0,0
753596.00234,4292817.64118111,0,0
753624.00234,4292817.64118111,0,0
754919.00234,4292817.64118111,0,0
754926.00234,4292817.64118111,0,0
754933.00234,4292817.64118111,0,0
754940.00234,4292817.64118111,0,0
755297.00234,4292817.64118111,0,0
755304.00234,4292817.64118111,0,0
755311.00234,4292817.64118111,0,0
755325.00234,4292817.64118111,0,0
755332.00234,4292817.64118111,0,0
755339.00234,4292817.64118111,0,0
755346.00234,4292817.64118111,0,0
755353.00234,4292817.64118111,0,0
755360.00234,4292817.64118111,0,0
755367.00234,4292817.64118111,0,0
755374.00234,4292817.64118111,0,0
755696.00234,4292817.64118111,0,0
755703.00234,4292817.64118111,0,0
753029.00234,4292810.64118111,0,0
753036.00234,4292810.64118111,0,0
753043.00234,4292810.64118111,0,0
753050.00234,4292810.64118111,0,0
753078.00234,4292810.64118111,0,0
753085.00234,4292810.64118111,0,0
753092.00234,4292810.64118111,0,0
753099.00234,4292810.64118111,0,0
753106.00234,4292810.64118111,0,0
753113.00234,4292810.64118111,0,0
753127.00234,4292810.64118111,0,0
753134.00234,4292810.64118111,0,0
753141.00234,4292810.64118111,0,0
753148.00234,4292810.64118111,0,0
753155.00234,4292810.64118111,0,0
753162.00234,4292810.64118111,0,0
753169.00234,4292810.64118111,0,0
753176.00234,4292810.64118111,0,0
753183.00234,4292810.64118111,0,0
753190.00234,4292810.64118111,0,0
753197.00234,4292810.64118111,0,0
753204.00234,4292810.64118111,0,0
753358.00234,4292810.64118111,0,0
753365.00234,4292810.64118111,0,0
753596.00234,4292810.64118111,0,0
753603.00234,4292810.64118111,0,0
753610.00234,4292810.64118111,0,0
753617.00234,4292810.64118111,0,0
753624.00234,4292810.64118111,0,0
753631.00234,4292810.64118111,0,0
753638.00234,4292810.64118111,0,0
753645.00234,4292810.64118111,0,0
753652.00234,4292810.64118111,0,0
754940.00234,4292810.64118111,0,0
755269.00234,4292810.64118111,0,0
755276.00234,4292810.64118111,0,0
755290.00234,4292810.64118111,0,0
755297.00234,4292810.64118111,0,0
755304.00234,4292810.64118111,0,0
755311.00234,4292810.64118111,0,0
755332.00234,4292810.64118111,0,0
755339.00234,4292810.64118111,0,0
755346.00234,4292810.64118111,0,0
755353.00234,4292810.64118111,0,0
755360.00234,4292810.64118111,0,0
755367.00234,4292810.64118111,0,0
755374.00234,4292810.64118111,0,0
755381.00234,4292810.64118111,0,0
755388.00234,4292810.64118111,0,0
755689.00234,4292810.64118111,0,0
755696.00234,4292810.64118111,0,0
755703.00234,4292810.64118111,0,0
753043.00234,4292803.64118111,0,0
753092.00234,4292803.64118111,0,0
753099.00234,4292803.64118111,0,0
753106.00234,4292803.64118111,0,0
753113.00234,4292803.64118111,0,0
753127.00234,4292803.64118111,0,0
753134.00234,4292803.64118111,0,0
753141.00234,4292803.64118111,0,0
753148.00234,4292803.64118111,0,0
753155.00234,4292803.64118111,0,0
753162.00234,4292803.64118111,0,0
753169.00234,4292803.64118111,0,0
753176.00234,4292803.64118111,0,0
753183.00234,4292803.64118111,0,0
753190.00234,4292803.64118111,0,0
753197.00234,4292803.64118111,0,0
753204.00234,4292803.64118111,0,0
753211.00234,4292803.64118111,0,0
753218.00234,4292803.64118111,0,0
753351.00234,4292803.64118111,0,0
753358.00234,4292803.64118111,0,0
753365.00234,4292803.64118111,0,0
753589.00234,4292803.64118111,0,0
753596.00234,4292803.64118111,0,0
753603.00234,4292803.64118111,0,0
753610.00234,4292803.64118111,0,0
753617.00234,4292803.64118111,0,0
753624.00234,4292803.64118111,0,0
753631.00234,4292803.64118111,0,0
753638.00234,4292803.64118111,0,0
753645.00234,4292803.64118111,0,0
753652.00234,4292803.64118111,0,0
755059.00234,4292803.64118111,0,0
755066.00234,4292803.64118111,0,0
755073.00234,4292803.64118111,0,0
755080.00234,4292803.64118111,0,0
755087.00234,4292803.64118111,0,0
755094.00234,4292803.64118111,0,0
755101.00234,4292803.64118111,0,0
755108.00234,4292803.64118111,0,0
755269.00234,4292803.64118111,0,0
755276.00234,4292803.64118111,0,0
755283.00234,4292803.64118111,0,0
755304.00234,4292803.64118111,0,0
755346.00234,4292803.64118111,0,0
755353.00234,4292803.64118111,0,0
755360.00234,4292803.64118111,0,0
755367.00234,4292803.64118111,0,0
755374.00234,4292803.64118111,0,0
755381.00234,4292803.64118111,0,0
755388.00234,4292803.64118111,0,0
755682.00234,4292803.64118111,0,0
755689.00234,4292803.64118111,0,0
755696.00234,4292803.64118111,0,0
753043.00234,4292796.64118111,0,0
753050.00234,4292796.64118111,0,0
753106.00234,4292796.64118111,0,0
753120.00234,4292796.64118111,0,0
753127.00234,4292796.64118111,0,0
753134.00234,4292796.64118111,0,0
753141.00234,4292796.64118111,0,0
753148.00234,4292796.64118111,0,0
753155.00234,4292796.64118111,0,0
753162.00234,4292796.64118111,0,0
753169.00234,4292796.64118111,0,0
753176.00234,4292796.64118111,0,0
753183.00234,4292796.64118111,0,0
753190.00234,4292796.64118111,0,0
753197.00234,4292796.64118111,0,0
753204.00234,4292796.64118111,0,0
753211.00234,4292796.64118111,0,0
753218.00234,4292796.64118111,0,0
753232.00234,4292796.64118111,0,0
753351.00234,4292796.64118111,0,0
753358.00234,4292796.64118111,0,0
753589.00234,4292796.64118111,0,0
753596.00234,4292796.64118111,0,0
753603.00234,4292796.64118111,0,0
753610.00234,4292796.64118111,0,0
753617.00234,4292796.64118111,0,0
753624.00234,4292796.64118111,0,0
753631.00234,4292796.64118111,0,0
753638.00234,4292796.64118111,0,0
753645.00234,4292796.64118111,0,0
753652.00234,4292796.64118111,0,0
754905.00234,4292796.64118111,0,0
754912.00234,4292796.64118111,0,0
754919.00234,4292796.64118111,0,0
755045.00234,4292796.64118111,0,0
755052.00234,4292796.64118111,0,0
755059.00234,4292796.64118111,0,0
755066.00234,4292796.64118111,0,0
755073.00234,4292796.64118111,0,0
755080.00234,4292796.64118111,0,0
755087.00234,4292796.64118111,0,0
755094.00234,4292796.64118111,0,0
755101.00234,4292796.64118111,0,0
755108.00234,4292796.64118111,0,0
755115.00234,4292796.64118111,0,0
755122.00234,4292796.64118111,0,0
755269.00234,4292796.64118111,0,0
755276.00234,4292796.64118111,0,0
755283.00234,4292796.64118111,0,0
755290.00234,4292796.64118111,0,0
755297.00234,4292796.64118111,0,0
755353.00234,4292796.64118111,0,0
755360.00234,4292796.64118111,0,0
755367.00234,4292796.64118111,0,0
755374.00234,4292796.64118111,0,0
755381.00234,4292796.64118111,0,0
755388.00234,4292796.64118111,0,0
755682.00234,4292796.64118111,0,0
755689.00234,4292796.64118111,0,0
755696.00234,4292796.64118111,0,0
751363.00234,4292789.64118111,0,0
751370.00234,4292789.64118111,0,0
751391.00234,4292789.64118111,0,0
751398.00234,4292789.64118111,0,0
751405.00234,4292789.64118111,0,0
751412.00234,4292789.64118111,0,0
753015.00234,4292789.64118111,0,0
753043.00234,4292789.64118111,0,0
753050.00234,4292789.64118111,0,0
753057.00234,4292789.64118111,0,0
753064.00234,4292789.64118111,0,0
753071.00234,4292789.64118111,0,0
753120.00234,4292789.64118111,0,0
753127.00234,4292789.64118111,0,0
753134.00234,4292789.64118111,0,0
753141.00234,4292789.64118111,0,0
753148.00234,4292789.64118111,0,0
753155.00234,4292789.64118111,0,0
753162.00234,4292789.64118111,0,0
753169.00234,4292789.64118111,0,0
753176.00234,4292789.64118111,0,0
753183.00234,4292789.64118111,0,0
753190.00234,4292789.64118111,0,0
753197.00234,4292789.64118111,0,0
753204.00234,4292789.64118111,0,0
753211.00234,4292789.64118111,0,0
753218.00234,4292789.64118111,0,0
753232.00234,4292789.64118111,0,0
753351.00234,4292789.64118111,0,0
753358.00234,4292789.64118111,0,0
753589.00234,4292789.64118111,0,0
753596.00234,4292789.64118111,0,0
753603.00234,4292789.64118111,0,0
753610.00234,4292789.64118111,0,0
753617.00234,4292789.64118111,0,0
753624.00234,4292789.64118111,0,0
753631.00234,4292789.64118111,0,0
753638.00234,4292789.64118111,0,0
753645.00234,4292789.64118111,0,0
754905.00234,4292789.64118111,0,0
754912.00234,4292789.64118111,0,0
754919.00234,4292789.64118111,0,0
754926.00234,4292789.64118111,0,0
754933.00234,4292789.64118111,0,0
754940.00234,4292789.64118111,0,0
755038.00234,4292789.64118111,0,0
755045.00234,4292789.64118111,0,0
755052.00234,4292789.64118111,0,0
755059.00234,4292789.64118111,0,0
755066.00234,4292789.64118111,0,0
755073.00234,4292789.64118111,0,0
755080.00234,4292789.64118111,0,0
755087.00234,4292789.64118111,0,0
755094.00234,4292789.64118111,0,0
755101.00234,4292789.64118111,0,0
755108.00234,4292789.64118111,0,0
755115.00234,4292789.64118111,0,0
755122.00234,4292789.64118111,0,0
755262.00234,4292789.64118111,0,0
755269.00234,4292789.64118111,0,0
755276.00234,4292789.64118111,0,0
755283.00234,4292789.64118111,0,0
755290.00234,4292789.64118111,0,0
755297.00234,4292789.64118111,0,0
755304.00234,4292789.64118111,0,0
755360.00234,4292789.64118111,0,0
755367.00234,4292789.64118111,0,0
755374.00234,4292789.64118111,0,0
755381.00234,4292789.64118111,0,0
755577.00234,4292789.64118111,0,0
755584.00234,4292789.64118111,0,0
755591.00234,4292789.64118111,0,0
755598.00234,4292789.64118111,0,0
755605.00234,4292789.64118111,0,0
755675.00234,4292789.64118111,0,0
755682.00234,4292789.64118111,0,0
755689.00234,4292789.64118111,0,0
755696.00234,4292789.64118111,0,0
755703.00234,4292789.64118111,0,0
755710.00234,4292789.64118111,0,0
755717.00234,4292789.64118111,0,0
751363.00234,4292782.64118111,0,0
751370.00234,4292782.64118111,0,0
751377.00234,4292782.64118111,0,0
751405.00234,4292782.64118111,0,0
753022.00234,4292782.64118111,0,0
753029.00234,4292782.64118111,0,0
753036.00234,4292782.64118111,0,0
753043.00234,4292782.64118111,0,0
753050.00234,4292782.64118111,0,0
753057.00234,4292782.64118111,0,0
753064.00234,4292782.64118111,0,0
753071.00234,4292782.64118111,0,0
753078.00234,4292782.64118111,0,0
753085.00234,4292782.64118111,0,0
753134.00234,4292782.64118111,0,0
753141.00234,4292782.64118111,0,0
753148.00234,4292782.64118111,0,0
753155.00234,4292782.64118111,0,0
753162.00234,4292782.64118111,0,0
753169.00234,4292782.64118111,0,0
753176.00234,4292782.64118111,0,0
753183.00234,4292782.64118111,0,0
753190.00234,4292782.64118111,0,0
753197.00234,4292782.64118111,0,0
753204.00234,4292782.64118111,0,0
753211.00234,4292782.64118111,0,0
753344.00234,4292782.64118111,0,0
753351.00234,4292782.64118111,0,0
753358.00234,4292782.64118111,0,0
753428.00234,4292782.64118111,0,0
753435.00234,4292782.64118111,0,0
753442.00234,4292782.64118111,0,0
753449.00234,4292782.64118111,0,0
753456.00234,4292782.64118111,0,0
753463.00234,4292782.64118111,0,0
753470.00234,4292782.64118111,0,0
753477.00234,4292782.64118111,0,0
753484.00234,4292782.64118111,0,0
753617.00234,4292782.64118111,0,0
753624.00234,4292782.64118111,0,0
754905.00234,4292782.64118111,0,0
754912.00234,4292782.64118111,0,0
754919.00234,4292782.64118111,0,0
754926.00234,4292782.64118111,0,0
754933.00234,4292782.64118111,0,0
754940.00234,4292782.64118111,0,0
755031.00234,4292782.64118111,0,0
755038.00234,4292782.64118111,0,0
755101.00234,4292782.64118111,0,0
755108.00234,4292782.64118111,0,0
755115.00234,4292782.64118111,0,0
755262.00234,4292782.64118111,0,0
755269.00234,4292782.64118111,0,0
755276.00234,4292782.64118111,0,0
755283.00234,4292782.64118111,0,0
755290.00234,4292782.64118111,0,0
755297.00234,4292782.64118111,0,0
755304.00234,4292782.64118111,0,0
755367.00234,4292782.64118111,0,0
755374.00234,4292782.64118111,0,0
755381.00234,4292782.64118111,0,0
755563.00234,4292782.64118111,0,0
755570.00234,4292782.64118111,0,0
755577.00234,4292782.64118111,0,0
755584.00234,4292782.64118111,0,0
755591.00234,4292782.64118111,0,0
755598.00234,4292782.64118111,0,0
755605.00234,4292782.64118111,0,0
755675.00234,4292782.64118111,0,0
755682.00234,4292782.64118111,0,0
755689.00234,4292782.64118111,0,0
755696.00234,4292782.64118111,0,0
755703.00234,4292782.64118111,0,0
755710.00234,4292782.64118111,0,0
755717.00234,4292782.64118111,0,0
755724.00234,4292782.64118111,0,0
755731.00234,4292782.64118111,0,0
751377.00234,4292775.64118111,0,0
751384.00234,4292775.64118111,0,0
753029.00234,4292775.64118111,0,0
753036.00234,4292775.64118111,0,0
753043.00234,4292775.64118111,0,0
753050.00234,4292775.64118111,0,0
753057.00234,4292775.64118111,0,0
753064.00234,4292775.64118111,0,0
753071.00234,4292775.64118111,0,0
753078.00234,4292775.64118111,0,0
753085.00234,4292775.64118111,0,0
753092.00234,4292775.64118111,0,0
753141.00234,4292775.64118111,0,0
753148.00234,4292775.64118111,0,0
753155.00234,4292775.64118111,0,0
753162.00234,4292775.64118111,0,0
753169.00234,4292775.64118111,0,0
753176.00234,4292775.64118111,0,0
753183.00234,4292775.64118111,0,0
753190.00234,4292775.64118111,0,0
753197.00234,4292775.64118111,0,0
753204.00234,4292775.64118111,0,0
753211.00234,4292775.64118111,0,0
753225.00234,4292775.64118111,0,0
753351.00234,4292775.64118111,0,0
753358.00234,4292775.64118111,0,0
753428.00234,4292775.64118111,0,0
753435.00234,4292775.64118111,0,0
753442.00234,4292775.64118111,0,0
753449.00234,4292775.64118111,0,0
753456.00234,4292775.64118111,0,0
753463.00234,4292775.64118111,0,0
753470.00234,4292775.64118111,0,0
753477.00234,4292775.64118111,0,0
753484.00234,4292775.64118111,0,0
753491.00234,4292775.64118111,0,0
753498.00234,4292775.64118111,0,0
753505.00234,4292775.64118111,0,0
753512.00234,4292775.64118111,0,0
754905.00234,4292775.64118111,0,0
754912.00234,4292775.64118111,0,0
754919.00234,4292775.64118111,0,0
754926.00234,4292775.64118111,0,0
754933.00234,4292775.64118111,0,0
754940.00234,4292775.64118111,0,0
755262.00234,4292775.64118111,0,0
755269.00234,4292775.64118111,0,0
755276.00234,4292775.64118111,0,0
755283.00234,4292775.64118111,0,0
755290.00234,4292775.64118111,0,0
755297.00234,4292775.64118111,0,0
755374.00234,4292775.64118111,0,0
755563.00234,4292775.64118111,0,0
755570.00234,4292775.64118111,0,0
755577.00234,4292775.64118111,0,0
755584.00234,4292775.64118111,0,0
755591.00234,4292775.64118111,0,0
755598.00234,4292775.64118111,0,0
755605.00234,4292775.64118111,0,0
755689.00234,4292775.64118111,0,0
755696.00234,4292775.64118111,0,0
755703.00234,4292775.64118111,0,0
755710.00234,4292775.64118111,0,0
755717.00234,4292775.64118111,0,0
755724.00234,4292775.64118111,0,0
755731.00234,4292775.64118111,0,0
755738.00234,4292775.64118111,0,0
751377.00234,4292768.64118111,0,0
751384.00234,4292768.64118111,0,0
751391.00234,4292768.64118111,0,0
751398.00234,4292768.64118111,0,0
753022.00234,4292768.64118111,0,0
753029.00234,4292768.64118111,0,0
753036.00234,4292768.64118111,0,0
753050.00234,4292768.64118111,0,0
753057.00234,4292768.64118111,0,0
753064.00234,4292768.64118111,0,0
753071.00234,4292768.64118111,0,0
753078.00234,4292768.64118111,0,0
753085.00234,4292768.64118111,0,0
